name,eirp
Ka-band NATL beam,-1
Ka-band NATL beam,-1
Ka-band NATL beam,-1
Ka-band NATL beam,-1
Ka-band NATL beam,-1
Ka-band NATL beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band Canada beam,-1
Ku-band Canada beam,-1
Ku-band Canada beam,-1
Ku-band Canada beam,-1
Ku-band Canada beam,-1
Ku-band Canada beam,-1
Ku-band Canada beam,-1
Ku-band Canada beam,-1
C-band NACC Beam,-1
C-band NACC Beam,-1
C-band NACC Beam,-1
C-band NACC Beam,-1
C-band NACC Beam,-1
C-band NACC Beam,-1
C-band NACC Beam,-1
C-band NACC Beam,-1
C-band NACC Beam,-1
C-band NACC Beam,-1
C-band NACC Beam,-1
C-band NACC Beam,-1
C-band NACC Beam,-1
C-band NACC Beam,-1
C-band NACC Beam,-1
Ku-band SAM Beam,-1
Ku-band SAM Beam,-1
Ku-band SAM Beam,-1
Ku-band NACC Beam,-1
Ku-band SAM Beam,-1
Ku-band SAM Beam,-1
Ku-band SAM Beam,-1
Ku-band SAM Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band SAM Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band SAM Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band SAM Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
Ku-band NACC Beam,-1
C-band North America (CTV) beam,-1
C-band North America (CTV) beam,-1
C-band North America (CTV) beam,-1
Ku-band Regional Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band Regional Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band North America (KTV) Beam,-1
Ku-band Bolivia beam,-1
Ku-band Regional Beam,-1
C-band Brazil beam,-1
C-band Brazil beam,-1
C-band Brazil beam,-1
C-band Brazil beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
Ku-band Canada Beam,-1
C-band Americas beam,-1
Ku-band South America beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
Ku-band TER beam,-1
Ku-band TEL beam,-1
Ku-band TER beam,-1
Ku-band TEL beam,-1
Ku-band TEL beam,-1
Ku-band TEL beam,-1
Ku-band TEL beam,-1
Ku-band TEL beam,-1
Ku-band TEL beam,-1
Ku-band TER beam,-1
Ku-band TER beam,-1
Ku-band TEL beam,-1
Ku-band TEL beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
C-band South America beam,-1
Ku-band Brazil Vertical beam,-1
Ku-band South America beam,-1
Ku-band South America beam,-1
Ku-band South America beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
Ku-band Argentina beam,-1
Ku-band Argentina beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Argentina beam,-1
Ku-band South America beam,-1
Ku-band South America beam,-1
Ku-band Brazil beam,-1
Ku-band Central America beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
Ku-band Americas beam,-1
Ku-band Brazil beam,-1
Ku-band Brazil beam,-1
Ku-band Brazil Beam,-1
Ku-band Brazil Beam,-1
Ku-band Brazil Beam,-1
Ku-band Brazil Beam,-1
Ku-band North Atlantic beam,-1
Ku-band North Atlantic beam,-1
Ku-band North Atlantic beam,-1
Ku-band South America Beam,-1
Ku-band CONUS (CONR) beam,-1
Ku-band South America Beam,-1
Ku-band CONUS (CONL) beam,-1
Ku-band CONUS (CONR) beam,-1
Ku-band CONUS (CONR) beam,-1
Ku-band CONUS (CONL) beam,-1
Ku-band CONUS (CONR) beam,-1
Ku-band CONUS (CONL) beam,-1
Ku-band CONUS (CONR) beam,-1
Ku-band CONUS (CONL) beam,-1
Ku-band CONUS (CONR) beam,-1
Ku-band CONUS (CONL) beam,-1
Ku-band CONUS (CONR) beam,-1
Ku-band CONUS (CONL) beam,-1
Ku-band CONUS (CONR) beam,-1
Ku-band CONUS (CONL) beam,-1
Ku-band CONUS (CONR) beam,-1
Ku-band Spot SP50 beam,-1
Ku-band Spot SP55 beam,-1
Ku-band TWL CONUS plus beam,-1
Ku-band Spot SP45 beam,-1
Ku-band TWL CONUS plus beam,-1
Ku-band Spot SP68 beam,-1
Ku-band Spot SP70 beam,-1
Ku-band Spot SP50 beam,-1
Ku-band Spot SP55 beam,-1
Ku-band TEL CONUS plus beam,-1
Ku-band Spot SP21 beam,-1
Ku-band Spot SP69 beam,-1
Ku-band Spot SP44 beam,-1
Ku-band Spot SP46 beam,-1
Ku-band Spot SP70 beam,-1
Ku-band Spot SP68 beam,-1
Ku-band Spot SP71 beam,-1
Ku-band Spot SP13 beam,-1
Ku-band Spot SP02 beam,-1
Ku-band Spot SP21 beam,-1
Ku-band Spot SP69 beam,-1
Ku-band TWL CONUS plus beam,-1
Ku-band Spot SP12 beam,-1
Ku-band Spot SP23 beam,-1
Ku-band Spot SP70 beam,-1
Ku-band Spot SP13 beam,-1
Ku-band Spot SP02 beam,-1
Ku-band TEL CONUS plus beam,-1
Ku-band Spot SP12 beam,-1
Ku-band Spot SP23 beam,-1
Ku-band Spot SP70 beam,-1
Ku-band Spot SP32 beam,-1
Ku-band Spot SP24 beam,-1
Ku-band Spot SP28 beam,-1
Ku-band Spot SP70 beam,-1
Ku-band Spot SP48 beam,-1
Ku-band Spot SP32 beam,-1
Ku-band Spot SP28 beam,-1
Ku-band Spot SP22 beam,-1
Ku-band TEL CONUS plus beam,-1
Ku-band Spot SP50 beam,-1
Ku-band Spot SP55 beam,-1
Ku-band Spot SP12 beam,-1
Ku-band Spot SP22 beam,-1
Ku-band Spot SP13 beam,-1
Ku-band Spot SP02 beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
C-band West Hemi beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
Ku-band Mexico beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Americas/Europe (AMECH) beam,-1
C-band Europe America beam,-1
C-band Europe America beam,-1
C-band Europe America beam,-1
C-band Europe America beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Americas/Europe Beam,-1
C-band Hemi West view beam,0
C-band Hemi West view beam,0
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi West view beam,0
C-band Hemi East view beam,39
C-band Hemi West view beam,0
C-band Hemi West view beam,0
C-band Hemi West view beam,0
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi West view beam,0
C-band Hemi West view beam,0
C-band Hemi East view beam,39
C-band Hemi West view beam,0
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi West view beam,0
C-band Hemi West view beam,0
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi West view beam,0
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi West view beam,0
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi West view beam,0
C-band Hemi West view beam,0
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi West view beam,0
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi West view beam,0
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi West view beam,0
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
Ku-band Andean Region beam,0
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi West view beam,0
C-band Hemi East view beam,39
C-band Hemi East view beam,39
C-band Hemi West view beam,0
C-band Hemi West view beam,0
C-band Europe/Africa Beam,39
C-band Europe/Africa Beam,39
C-band Europe/Africa Beam,39
C-band North America Beam,0
C-band South America Beam,0
C-band South America Beam,0
C-band South America Beam,0
C-band North America Beam,0
C-band South America Beam,0
C-band Europe/Africa Beam,39
C-band South America Beam,0
C-band South America Beam,0
C-band South America Beam,0
C-band South America Beam,0
C-band South America Beam,0
C-band South America Beam,0
C-band South America Beam,0
C-band Europe/Africa Beam,39
C-band North America Beam,0
C-band South America Beam,0
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band North and Central America beam,0
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Africa Beam,0
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
Ku-band Europe Beam,51
C-band Global beam,33.3
C-band Global beam,33.3
C-band Global beam,33.3
Ku-band Caribbean beam,0
C-band Global beam,33.3
Ku-band West Africa beam,0
Ku-band West Africa beam,0
X-band Europe beam,47
X-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Americas beam,0
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Americas beam,0
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe North Africa beam,40
Ku-band Europe North Africa beam,40
Ku-band Europe North Africa beam,40
Ku-band Europe North Africa beam,40
Ku-band Europe North Africa beam,40
Ku-band Americas beam,0
C-band Americas beam,0
Ku-band Americas beam,0
Ku-band Europe beam,47
Ku-band Americas beam,0
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe beam,47
Ku-band Europe North Africa beam,40
Ku-band Europe North Africa beam,40
Ku-band Europe North Africa beam,40
Ku-band Europe North Africa beam,40
Ku-band Europe North Africa beam,40
Ku-band Europe North Africa beam,40
Ku-band Europe North Africa beam,40
Ku-band Europe North Africa beam,40
Ku-band Europe North Africa beam,40
Ku-band Europe North Africa beam,40
C-band West Hemi beam,0
C-band West Hemi beam,0
C-band East Hemi beam,37.2
C-band East Hemi beam,37.2
C-band East Hemi beam,37.2
C-band North West Zone beam,0
C-band East Hemi beam,37.2
C-band East Hemi beam,37.2
C-band East Hemi beam,37.2
C-band East Hemi beam,37.2
Ku-band Spot 2 beam,49
Ku-band Spot 2 beam,49
Ku-band Spot 1 beam,0
Ku-band Spot 2 beam,49
Ku-band Spot 2 beam,49
Ku-band Spot 2 beam,49
Ku-band Spot 2 beam,49
Ku-band Spot 2 beam,49
Ku-band Spot 2 beam,49
Ku-band Spot 2 beam,49
Ku-band Spot 2 beam,49
Ku-band Spot 2 beam,49
Ku-band Spot 2 beam,49
Ku-band Spot 2 beam,49
Ku-band Spot 2 beam,49
Ku-band Spot 2 beam,49
Ku-band Spot 2 beam,49
Ku-band North Africa beam,0
Ku-band North Africa beam,0
Ku-band North Africa beam,0
Ku-band North Africa beam,0
C-band East Hemi Beam,38.1
C-band East Hemi Beam,38.1
C-band South East Zone Beam,0
C-band South East Zone Beam,0
C-band South East Zone Beam,0
C-band East Hemi Beam,38.1
C-band East Hemi Beam,38.1
C-band East Hemi Beam,38.1
C-band Global Beam,31
C-band East Hemi Beam,38.1
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
